,latitude,longitude,MeanElevation
34559183,44.912362,-93.488205,283.0224
1680919345,44.7464967,-93.4881885,281.83853
33808719,44.878689,-93.488174,285.48315
469070480,44.7638123,-93.4881583,258.04498
469070825,44.7687518,-93.4881582,257.50568
34539505,44.969108,-93.4881541,302.26563
469237122,44.7618283,-93.4881482,259.10303
33549298,45.003376,-93.488136,300.90872
3119089662,44.9528394,-93.4881355,284.53195
469237119,44.7611996,-93.4881289,259.87213
34654909,44.9054319,-93.4880849,298.36768
34573416,44.9043995,-93.4880819,298.98004
34657023,44.969316,-93.4880793,301.06561
34537194,44.898743,-93.488068,287.84537
33641288,44.941788,-93.48806,293.33041
244456625,44.891908,-93.4880224,269.83392
33324267,44.942936,-93.488022,293.43088
34541125,44.847702,-93.488007,266.11725
3119083926,44.9529938,-93.4879992,284.45197
7633911692,44.7914062,-93.4879951,230.62643
33827335,44.999935,-93.487991,297.52399
33322332,44.835907,-93.487984,266.9072
475384063,44.8628032,-93.487984,271.13641
34562046,44.884167,-93.487968,287.84598
33315068,44.944454,-93.487968,287.76886
1929854811,44.8383972,-93.4879523,276.04068
34498021,44.8382635,-93.4879478,275.81567
34637973,44.842712,-93.487938,273.79373
3943302429,44.8257913,-93.4879271,270.25394
33457210,44.9615537,-93.4879245,284.99811
33320913,44.8377164,-93.4879192,275.81567
2420433291,44.9320468,-93.4879183,285.40488
1314307406,44.9948651,-93.487912,295.65143
33467856,44.9949621,-93.4879118,295.63144
33310468,44.990902,-93.4879,290.03049
34381921,44.835865,-93.487877,266.98358
33467852,44.992775,-93.487854,289.95508
34391734,44.9918341,-93.487846,289.25436
34564573,44.846989,-93.487831,264.31448
33363424,44.897861,-93.487831,280.80045
33845039,44.999294,-93.487831,293.79633
460317035,44.7820518,-93.4877945,241.83298
34652027,44.9691785,-93.4877943,299.90015
33363114,44.899227,-93.487762,291.85681
7486091009,44.824595,-93.4877508,274.48807
33493556,44.927338,-93.487732,294.99847
7435732532,44.7919701,-93.4877205,230.57811
34641759,44.966972,-93.487679,292.07184
33322352,44.8575656,-93.4876708,274.68466
33297322,44.8750095,-93.4876633,282.99185
7633911695,44.7917763,-93.4876503,230.39812
34387105,44.845615,-93.487602,267.36426
34538154,44.899971,-93.487602,293.18893
7435721175,44.7920481,-93.487599,230.73811
188040167,44.7830875,-93.4875713,242.42094
4612196734,44.9785857,-93.4875384,289.57773
34531168,44.910091,-93.487503,290.707
469071272,44.7756073,-93.4874916,249.4986
34194124,44.844376,-93.487488,267.68188
33357719,44.925716,-93.48748,296.31525
7988525267,44.7738299,-93.4874776,248.34584
468013770,44.773715,-93.4874755,248.40584
469071271,44.7751808,-93.4874745,248.3869
34634884,44.8408727,-93.4874686,277.65555
469071270,44.77434,-93.4874659,248.44969
8301829553,44.8882897,-93.4874629,264.91138
33423461,44.8402886,-93.4874598,275.53592
34649138,44.900803,-93.487457,294.17178
34538370,44.901737,-93.48745,293.74628
34174185,44.902523,-93.487442,294.57965
34539672,44.909065,-93.487427,290.51465
34378524,44.908203,-93.487419,290.4238
33636287,44.997673,-93.487366,292.78998
33380784,44.8344257,-93.4873557,251.03714
8301829554,44.8885007,-93.4873549,265.05136
7435732529,44.7916518,-93.4873241,230.1411
33375861,44.8848878,-93.4873137,282.67786
33373405,44.8841412,-93.4873042,286.46423
33744565,44.9367837,-93.4872557,288.01245
33496231,44.937756,-93.487228,288.38669
33457762,44.8399444,-93.4872153,274.48367
33379397,44.8549583,-93.487211,273.59824
33380288,44.8546241,-93.4872082,274.05753
33823939,44.939953,-93.487198,291.95016
34544292,44.8577735,-93.4871877,274.33865
34538164,44.913548,-93.487183,290.60419
34652228,44.940931,-93.487181,294.13678
34501660,44.941772,-93.487167,294.24722
33381005,45.001122,-93.48716,299.42279
7435721178,44.7917237,-93.4871447,230.18832
33730650,44.944438,-93.487137,284.84
34180633,44.927322,-93.487129,297.11838
34538065,44.911598,-93.487122,289.41971
33310142,44.92387,-93.487114,292.02835
34159956,44.97493,-93.487114,293.84879
33851714,44.893757,-93.487083,271.24017
33851849,45.000568,-93.487076,297.76279
538452217,44.9709326,-93.4869879,298.39877
33360123,44.8618132,-93.4869763,270.93909
469070455,44.7662113,-93.4869595,254.16269
469070457,44.7637854,-93.4869485,257.78467
34386562,44.9768186,-93.486945,293.50745
469070456,44.7653765,-93.4869423,256.35767
33298376,44.9872951,-93.4869381,296.52249
33360283,44.8609955,-93.4868879,271.10913
33944246,44.842236,-93.486839,274.21317
34656780,44.9485472,-93.4868321,292.23746
33311633,44.923335,-93.4868127,290.17786
34645399,44.91254,-93.486809,295.16364
33726161,45.001877,-93.486801,300.07178
34386876,44.9042237,-93.4867797,301.84952
33361265,44.921028,-93.4867496,288.62042
33301008,44.879662,-93.48674,284.91409
33733378,44.896652,-93.48674,288.71771
7486091014,44.8252184,-93.4867177,274.116
33546254,44.913792,-93.48671,291.1442
34544062,44.8787439,-93.4866781,280.38623
33363484,44.898975,-93.486671,294.28003
34542575,44.847004,-93.486664,266.41769
33310418,44.991978,-93.486626,289.80673
33954920,44.9559656,-93.4866024,284.09998
33380376,45.001271,-93.486599,298.08276
33800281,44.857889,-93.486595,273.63864
33631127,44.8576927,-93.4865901,273.89865
7633911712,44.7899045,-93.4865888,228.29382
33310448,44.991081,-93.48658,289.3035
33732713,44.9945688,-93.4865775,297.1929
34638427,44.846394,-93.486565,266.93448
5127010483,44.8219655,-93.4865618,275.24622
188044681,44.7822529,-93.4865499,241.60129
33737460,44.993835,-93.4865495,295.36047
33817575,44.99921,-93.486549,294.13727
468551434,44.7680164,-93.4865347,257.4436
5127010488,44.8219294,-93.4864989,275.30624
7435732519,44.7897029,-93.486482,228.35384
33361607,44.897213,-93.486465,286.08487
188044685,44.7816018,-93.4864526,242.01901
7435732523,44.7901465,-93.4864415,229.04552
188040166,44.7827464,-93.4864384,241.71288
34390147,44.9754159,-93.4864163,294.33157
5169782063,44.8495345,-93.4863959,268.168
33373528,44.886482,-93.4863842,270.20828
469070448,44.7673752,-93.4863758,256.87289
33804729,44.9906358,-93.4863737,289.40311
5169782062,44.8490205,-93.4863716,268.6582
1929854721,44.8366666,-93.4863707,269.61877
538451088,44.971071,-93.4863528,297.77322
7435721157,44.7851293,-93.4863473,230.96976
34641777,44.912216,-93.486343,293.51459
33301021,44.879642,-93.486328,286.29678
33802537,44.9376992,-93.4863026,288.47842
33423679,44.999233,-93.48629,293.74109
33324312,44.999969,-93.48629,295.7381
7435732486,44.7897193,-93.4862766,228.46552
33300729,44.9159435,-93.4862679,288.50983
7435721184,44.79013,-93.4862621,228.96552
33423341,44.963257,-93.486244,289.52386
33361271,44.895203,-93.486221,271.9559
1314307411,44.9948542,-93.4861987,297.98099
33494465,44.9949524,-93.486198,297.96097
33729073,45.001461,-93.486183,297.71359
33457309,44.83979,-93.48616,274.45383
34396333,44.845734,-93.48616,270.27414
33458267,44.9607775,-93.4861509,287.84344
33817732,44.9190349,-93.486147,296.48666
33494466,44.995937,-93.486137,293.45432
34514887,44.9687734,-93.4861255,300.27628
34569806,44.967854,-93.486122,296.32028
33806331,44.996109,-93.486122,293.11432
33826463,44.973572,-93.486107,292.0741
34641415,44.9777775,-93.4861018,291.91617
34570128,44.890194,-93.486099,265.24197
33310153,44.925915,-93.486099,301.03937
34373292,44.9333919,-93.486099,282.09534
3943302375,44.8228445,-93.4860877,273.39618
4937745959,44.8786796,-93.4860867,280.20364
33522896,44.9187515,-93.4860775,295.86664
1929854825,44.8385526,-93.486069,276.55664
34510587,44.8384217,-93.4860591,276.05664
34161848,44.9560686,-93.4860392,284.55209
4937745965,44.8786165,-93.4859993,280.24365
33852396,44.990454,-93.485999,289.40311
34373736,44.844376,-93.485985,271.01886
34502177,44.908192,-93.485954,289.98248
34515336,44.90731,-93.485939,292.02112
5169782025,44.843735,-93.485909,268.10803
188044677,44.7835871,-93.4859062,241.8963
5169782071,44.8487856,-93.4859011,268.27823
34541979,45.00256,-93.48587,300.17209
34650212,44.9915959,-93.4858629,289.4873
33630484,44.898266,-93.485847,295.10657
34649164,44.94172,-93.4858282,294.1412
33750743,44.8943951,-93.4858043,277.17337
34538129,44.8922061,-93.4858032,273.65573
1151846538,44.872445,-93.4858025,280.22766
1151846221,44.8723686,-93.4857996,280.3504
1151845341,44.8734413,-93.4857779,281.29279
33361284,44.9210946,-93.4857703,290.61621
33373419,44.88523,-93.4857585,282.90369
33522888,44.917736,-93.485748,290.78403
469070458,44.7672777,-93.4857407,255.6729
33495403,44.8854378,-93.4857008,282.48459
1151845209,44.8690472,-93.4856899,275.8089
1317845101,44.8689218,-93.4856874,275.60892
33319672,44.874489,-93.48568,282.8873
34641282,44.875851,-93.485664,284.11508
469070470,44.7637067,-93.4856549,255.69615
33378124,44.91514,-93.485642,287.49316
33324308,44.9997711,-93.4856332,296.10001
33635551,44.8724068,-93.4856226,280.38071
33424145,44.8734417,-93.4856136,281.28555
1151846176,44.8669307,-93.4856083,273.64868
1151846084,44.8659684,-93.4855895,274.22162
1151845888,44.8654413,-93.4855833,274.47632
33740323,44.932636,-93.485565,286.1319
33386400,44.96307,-93.485565,289.95181
34502070,44.9224166,-93.4855531,290.30246
34187016,44.900566,-93.48555,292.31732
34177294,44.8816982,-93.4855429,285.90698
33749000,44.992683,-93.485512,289.89957
34160350,44.8795945,-93.4855048,283.92761
1155817808,44.8375371,-93.4854899,277.32166
33375727,44.8823897,-93.4854739,284.66968
1151846599,44.8622374,-93.4854699,269.36053
2048245134,44.8618124,-93.4854664,269.51984
34526632,44.9476057,-93.4854648,291.87564
33319996,44.8690459,-93.4854633,275.98889
2048245219,44.8631139,-93.485462,270.61481
1151845249,44.8623738,-93.4854611,269.46054
1317845095,44.8689135,-93.4854608,275.8089
1151845391,44.861025,-93.4854598,272.06039
34642795,44.946632,-93.485443,284.06
33750790,44.9923794,-93.4854301,289.79645
33549316,44.8669309,-93.4854227,273.76868
1151846245,44.8559502,-93.485417,272.6507
1151846711,44.8591896,-93.4854168,275.84872
1151845868,44.8545272,-93.4854138,268.67722
33380680,44.8659653,-93.4854135,274.3616
34503313,44.990322,-93.4854083,289.74463
1151846574,44.8579493,-93.4854065,273.64111
34395710,44.8654389,-93.4854023,274.57632
469070461,44.7662966,-93.4853888,255.66418
33310122,44.8649214,-93.4853841,274.66782
460317342,44.7824052,-93.4853826,242.07904
34525432,44.997063,-93.485382,292.40732
33632662,44.897129,-93.485359,284.06955
33747608,45.002075,-93.485344,297.27264
34186812,44.901669,-93.485329,292.91006
33300724,44.916546,-93.485321,288.89023
469070467,44.7652851,-93.4853029,255.40234
33311460,44.9263109,-93.4852892,296.56174
3943302470,44.8276221,-93.4852751,242.28732
33310123,44.8634947,-93.4852637,271.5148
2048245132,44.8617781,-93.485257,269.53986
34507767,44.9908214,-93.4852548,289.56464
33844934,44.8621902,-93.4852533,269.12054
2048245208,44.8627372,-93.4852513,269.34055
34178847,44.955176,-93.4852484,284.25003
33360305,44.8610296,-93.4852477,272.08038
475384061,44.8623235,-93.485246,269.16055
33352374,44.8545276,-93.4852394,268.6572
33317358,44.857946,-93.4852388,273.72113
3943302326,44.8217802,-93.4852384,264.44409
1151845785,44.8529361,-93.4852374,266.47568
3943302362,44.8226867,-93.485237,265.56891
33317411,44.912506,-93.485237,295.23557
33311463,44.927274,-93.485229,298.53549
33728492,44.8591983,-93.4852285,275.74872
33317447,44.855953,-93.4852247,272.6507
1151845566,44.8528509,-93.4852217,266.4357
33373519,44.8839877,-93.4852186,285.00876
34549100,44.824191,-93.4851984,266.3425
33524854,44.962914,-93.485176,290.77182
7435732510,44.7865319,-93.4851567,228.98491
34534836,44.8898907,-93.4851531,269.07733
33803279,44.928867,-93.485138,293.07016
188058159,44.7833617,-93.4851166,241.63019
34638840,44.9897107,-93.4851,290.64801
33319915,44.879547,-93.485085,283.54764
34538239,44.8262502,-93.4850747,256.31796
433904726,44.852973,-93.4850573,266.4957
34502901,44.990234,-93.485046,289.96463
482775304,44.852884,-93.4850366,266.41568
7435721145,44.7866218,-93.4850353,229.00491
33843691,44.845642,-93.485031,266.87714
468041535,44.7682616,-93.4850277,252.9053
33298056,44.998997,-93.485008,293.01544
33363292,44.930862,-93.484993,299.08044
3943302469,44.8276138,-93.4849739,240.96362
468031540,44.7719435,-93.4849664,249.81662
33357322,44.92225,-93.4849462,289.83447
468041511,44.7738398,-93.4849459,249.04929
33630954,44.9602493,-93.4849448,288.2269
468684036,44.7737162,-93.4849439,249.08928
751722911,44.9224063,-93.484939,289.49445
34502838,45.003315,-93.484924,300.42078
468041682,44.7611222,-93.4848971,258.86694
33800428,44.839798,-93.484871,275.77942
33743424,44.8945603,-93.4848648,275.57031
33749024,44.839138,-93.484863,276.85941
34540210,45.001629,-93.484863,296.82397
34526446,44.913567,-93.484825,293.85602
34370590,44.8909218,-93.4848229,268.47125
33733426,44.9367108,-93.4848056,287.16742
34199517,44.939495,-93.484756,286.61273
33320054,44.870533,-93.484749,279.93549
33750754,44.875796,-93.484741,281.79446
33378099,44.8610439,-93.4847137,269.24292
34547386,44.847565,-93.484711,268.80661
33319006,44.869617,-93.484711,276.59619
1151846228,44.8506293,-93.4846965,266.65344
468041652,44.763742,-93.4846699,254.91029
33379238,44.9848537,-93.4846631,297.6712
34500018,44.9590095,-93.4846142,286.41998
34380543,44.998344,-93.484589,292.64728
33549078,44.9243452,-93.4845711,289.58984
33944314,44.870983,-93.48455,280.31125
33757399,44.875153,-93.48455,282.40616
33943747,44.995216,-93.484543,295.80624
482775316,44.8506842,-93.4845309,266.69345
34512920,44.847065,-93.484528,266.9462
468051768,44.7731747,-93.4845209,249.46928
33549310,44.907234,-93.484459,295.56
33756555,45.003193,-93.484451,299.26077
538135186,44.9565436,-93.4844496,284.72845
34526646,44.947861,-93.484428,286.84467
1151845682,44.8494143,-93.4844231,266.10397
5127010202,44.8261406,-93.4844169,255.18437
3943302405,44.8241965,-93.4843722,263.34802
469070834,44.7752904,-93.4843614,250.0583
33744799,45.002354,-93.48436,298.91434
469070835,44.7756012,-93.4843588,250.3309
33298325,44.990078,-93.484352,290.20074
34182918,44.889374,-93.484344,273.61755
33313561,44.9209316,-93.4843424,295.19254
33353264,44.856014,-93.484337,273.07516
5127010199,44.8231565,-93.4843101,265.83377
33361825,44.965263,-93.484299,289.89691
34570116,44.99667,-93.484283,293.38126
5127010201,44.825364,-93.4842534,258.62213
33308672,44.8494358,-93.4842398,266.17245
33845125,44.8856708,-93.4842321,268.3941
34168301,44.902664,-93.484232,293.65601
3943302424,44.825297,-93.4842104,258.62213
33320048,44.869614,-93.4842,276.18475
33549185,44.904873,-93.4842,297.78436
34540106,44.930843,-93.484192,299.99667
34198677,44.976948,-93.484192,293.56482
33298385,44.984344,-93.484192,297.88892
33320001,44.8690107,-93.4841833,275.96426
1317845091,44.8688896,-93.4841827,275.88428
33816370,44.871738,-93.484177,274.53168
2048245138,44.8619494,-93.4841416,267.05304
34515812,44.9598906,-93.4841255,288.34604
33818526,44.844535,-93.484121,267.68195
482775324,44.8523059,-93.484114,258.90906
34502223,44.910503,-93.4841,287.37436
33806632,44.843193,-93.484093,271.00745
33631614,44.892624,-93.484085,271.50601
33825051,44.9407207,-93.4840436,288.77466
6141650427,44.8478604,-93.4839841,268.42715
33817642,44.992004,-93.483978,289.88541
482775339,44.8509454,-93.4839772,265.57227
34386777,44.986588,-93.483963,297.336
693901436,44.9103883,-93.4839573,287.37436
33323825,44.845787,-93.48394,266.74066
469069803,44.7626799,-93.4839394,258.82956
34511331,44.9897055,-93.4839274,290.34958
33541521,44.867916,-93.483902,273.85983
34178871,44.8825245,-93.4838934,284.26544
33386911,44.847882,-93.4838708,268.02716
33546515,44.9254679,-93.4838623,294.85117
33317412,44.912518,-93.483849,292.55966
469070836,44.7752844,-93.4838438,250.27977
34186830,44.9015384,-93.4838425,301.57361
33465361,44.88163,-93.483841,281.00815
33313275,44.896294,-93.483833,299.24173
33298322,44.989975,-93.483826,290.04959
33323828,44.845797,-93.483804,266.96066
33360715,44.845673,-93.483788,267.24823
33744462,45.002457,-93.483788,298.48813
34566161,44.9354509,-93.4837223,287.46606
5127010208,44.8265084,-93.483682,263.02213
469066516,44.7677245,-93.483677,254.01077
33417632,44.963919,-93.483674,293.1015
34638392,44.839767,-93.483673,274.89813
33546516,44.922733,-93.483673,286.25812
33545854,44.877518,-93.483665,277.94116
34537384,44.858395,-93.483658,272.76028
468551441,44.7682555,-93.4836496,251.79442
4895815490,44.8805781,-93.4836188,287.81042
34652615,44.990963,-93.4836073,290.11533
33361137,44.960777,-93.483604,288.49005
5169781805,44.8398162,-93.4835966,274.83466
469066509,44.7653887,-93.4835949,255.22122
1929854824,44.8385486,-93.4835778,275.96429
34538338,44.838414,-93.4835765,275.6843
34635385,44.975132,-93.483574,290.46368
468048235,44.7733285,-93.4835677,250.06812
33825177,44.9626109,-93.4835546,295.34109
33319901,44.8805137,-93.4835434,287.74463
34561815,44.885811,-93.483543,266.24014
469069788,44.763506,-93.4835379,257.505
468048238,44.7723447,-93.4835318,250.59099
548806746,44.7719322,-93.48353,250.37099
33464835,44.881924,-93.483528,280.08813
469069298,44.764419,-93.4835048,256.48666
33369684,44.841995,-93.483414,270.52197
469066521,44.7690585,-93.4834053,250.57353
3943302407,44.8241834,-93.4833873,267.49783
33748743,44.897678,-93.483376,293.5686
3943302384,44.823178,-93.4833439,266.58826
34564782,44.987877,-93.483337,296.30487
33800333,44.992744,-93.483337,290.47827
468048252,44.7714373,-93.4832891,250.32158
33298231,44.989872,-93.483276,290.39139
2085982529,44.7824288,-93.4832758,235.13762
33852272,44.9181141,-93.4832746,309.16965
33740182,44.8908105,-93.4832743,272.69351
2048245136,44.8618934,-93.4832344,264.64081
33631557,44.893593,-93.483231,279.47458
34549677,44.9684647,-93.4832091,303.66199
33817522,44.9194651,-93.4832051,303.84219
34168518,44.913925,-93.483185,292.58353
33821489,44.915241,-93.483185,300.07297
1151845283,44.8459182,-93.4831774,268.41971
33369685,44.842266,-93.483177,270.63571
33300826,44.915894,-93.483177,300.4313
34387679,44.9287044,-93.4831761,297.22754
